SampleID,ConeAir_puff_01_mL,ConeAir_puff_02_mL,ConeAir_puff_03_mL,ConeAir_puff_04_mL,ConeAir_puff_05_mL,ConeAir_puff_06_mL,ConeAir_puff_07_mL,ConeAir_puff_08_mL,ConeAir_puff_09_mL,ConeAir_puff_10_mL,PaperAir_puff_01_mL,PaperAir_puff_02_mL,PaperAir_puff_03_mL,PaperAir_puff_04_mL,PaperAir_puff_05_mL,PaperAir_puff_06_mL,PaperAir_puff_07_mL,PaperAir_puff_08_mL,PaperAir_puff_09_mL,PaperAir_puff_10_mL,VentAir_puff_01_mL,VentAir_puff_02_mL,VentAir_puff_03_mL,VentAir_puff_04_mL,VentAir_puff_05_mL,VentAir_puff_06_mL,VentAir_puff_07_mL,VentAir_puff_08_mL,VentAir_puff_09_mL,VentAir_puff_10_mL,Circumference_cm,FilterBeforeVent_cm,FilterAfterVent_cm,TobaccoRodResistance_Pa_cm,FilterResistance_Pa_cm,NumPuffs,Tar_mg_per_cigarette,CO_mg_per_cigarette,Phenol_ug_per_cigarette
TRAIN-305,21.8995790994875,23.01459688505,24.1513221504461,25.3021693298421,26.457850084287,27.6073023023863,14.6562336754298,0,0,0,6.00741173954318,5.00248019336989,4.0069861085535,3.02831513441521,2.07536287168562,1.15860328606295,0.147939953292026,0,0,0,7.19422819561235,7.04366108421329,6.87431748852391,6.68433601918274,6.47184731704234,6.23503722842157,3.04583454262044,0,0,0,2.45,0.6499999999999999,1.85,47.9036359195501,303.5,6.51,10.7438225172204,8.855,
TRAIN-306,20.7491232778175,21.9508060643553,23.1887719702129,24.4555354043161,25.7413627153839,27.034054052887,15.2921693355291,0,0,0,6.79322101393898,5.68607414652004,4.57941548052885,3.48077438052987,2.39970219175808,1.34797716408369,0.18344901582606,0,0,0,7.59163007774746,7.44407001890144,7.2756072439256,7.08373138504077,6.86582978335485,6.61926335428369,3.4243936303415,0,0,0,2.45,0.6499999999999999,1.85,56.284557393928,303.5,6.54,10.3721735789758,9.075,
TRAIN-307,21.1184733199962,22.291755183817,23.4962280501359,24.7243106369366,25.9663585261277,27.2105024576375,21.0475173213585,0,0,0,6.51995621176978,5.44761098409836,4.37901446730139,3.32171308146709,2.28510124699156,1.28057355633114,0.237976342055999,0,0,0,7.48373085611813,7.33426884830459,7.16449429331262,6.97211228513877,6.75476182037073,6.51008839568108,4.61452100768269,0,0,0,2.45,0.6499999999999999,1.85,53.2261478491846,303.5,6.74,10.6144540761022,9.003,
TRAIN-308,20.6073894066046,21.7299489893701,22.883178253611,24.0606065050685,25.2539940527645,26.4531825005208,19.9051368571195,0,0,0,6.06688614306996,5.06773488022986,4.07294462422408,3.08936711766393,2.12547979903854,1.19152522223617,0.215700166726482,0,0,0,8.43354045513627,8.26725506166026,8.07890012323656,7.86600487578726,7.62600713771415,7.35631848852552,5.07917559030824,0,0,0,2.45,0.6499999999999999,1.85,52.5064266498802,303.5,6.72,11.113662522578,9.492,
TRAIN-309,21.075311122577,22.2187143530391,23.3922508360643,24.5890533965463,25.8004207279954,27.0156743250049,25.3998921406135,0,0,0,6.23490539681316,5.2079785149432,4.18564490706551,3.17499457690874,2.18478938372228,1.22559873392222,0.278876133986408,0,0,0,7.80122117803674,7.64044249779898,7.45832259578275,7.25248353656458,7.02046564303565,6.75979214995197,5.82124837253161,0,0,0,2.45,0.6499999999999999,1.85,52.444738688339,272.444,6.9,11.1099319580946,9.338,
TRAIN-310,20.3064499739071,21.5397030638478,22.8159526152425,24.1280832764746,25.4665461219936,26.8190629993632,23.3814598919993,0,0,0,7.11015453594017,5.96516446900551,4.81630264426771,3.67089318580727,2.5384686023026,1.43104861730147,0.301567712615922,0,0,0,7.7316885475942,7.58501302721455,7.41653408381083,7.22343245573811,7.00272685667828,6.75134995356172,5.36699353472636,0,0,0,2.45,0.6499999999999999,1.85,61.6302221841849,295.0306,6.83,11.3263976296507,9.485,
TRAIN-311,20.0912891133271,21.3246560394252,22.6022488428089,23.9170640909945,25.2596328215561,26.6177069775927,27.1367646710294,0,0,0,7.13387109936115,5.98749084769403,4.83638296918351,3.6877949154618,2.551213229244,1.43865802779653,0.353948006653262,0,0,0,7.92543562556039,7.77917316995176,7.61096249501169,7.41792970507214,7.1970293557411,6.94512172541621,6.4593123511324,0,0,0,2.45,0.6499999999999999,1.85,62.2301366960317,312.067,6.97,10.7437097167116,9.362,
TRAIN-312,20.6853274319308,21.7101437502872,22.7622436262803,23.8372073708545,24.9294415380956,26.0320646330834,27.1368252747623,2.25872577693309,0,0,6.79562619796122,5.84749976447605,4.89882203648745,3.95404207654819,3.01866059220881,2.09933548821481,1.20396052220024,0.0273360402583605,0,0,7.65307034091952,7.52990916689946,7.39190952890443,7.23753889436678,7.06520276630781,6.87327553010029,6.66014197010803,0.513939982095517,0,0,2.45,0.6499999999999999,1.85,57.7087673256059,328.5902,7.08,10.3965960049357,9.21875,
TRAIN-313,20.7350831403184,21.9596372537675,23.2230053306434,24.5175957479369,25.8334368270613,27.157928263483,25.6281339281314,0,0,0,7.01817993671993,5.88034859829795,4.74113546853181,3.60811966264046,2.49101589007638,1.40190901822707,0.319856880206009,0,0,0,7.38910804418533,7.24616464846856,7.08254228762946,6.89568641500641,6.68292657045436,6.44155314311934,5.55203097154301,0,0,0,2.45,0.6499999999999999,1.85,59.664352845163,303.5,6.9,10.5421426424421,9.167,
TRAIN-314,26.9272206815832,28.2664957888791,29.6064145508635,30.9309042498972,32.2212378848671,33.4563200659541,30.1135395495098,0,0,0,8.23064991958999,6.82608725167949,5.4410000503988,4.0881028619228,2.78239704801328,1.54101876687572,0.333085953968922,0,0,0,0.00499464375132481,0.00485943657370682,0.00470720752989084,0.00453657821361395,0.00434633869120728,0.00413554759723577,0.00339616503975242,0,0,0,2.45,0.6499999999999999,1.85,63.5868438461797,303.5,6.87,13.2694543946678,12.199,
TRAIN-315,26.2337781957927,27.6597592093605,29.0973956735502,30.5295137102997,31.935504543775,33.2915255363577,30.0768360677417,0,0,0,8.95742579165023,7.45341679018201,5.96144375274593,4.49491199885906,3.07014938562313,1.70634926596712,0.369944185784401,0,0,0,0.00469342047819946,0.0045774315382173,0.00444553834853571,0.00429623968610142,0.00412816940855788,0.00394020845927844,0.00324650114899466,0,0,0,2.45,0.6499999999999999,1.85,58.5352304634977,303.5,6.87,12.864237802754,12.297,
TRAIN-316,25.090653838775,26.649286958693,28.2407297339771,29.8467463236468,31.4442220650813,33.0050867012093,28.9772724046525,0,0,0,10.1634770600257,8.50287619458229,6.8396856360286,5.18772707584053,3.56489250745536,1.99336452630603,0.419540468973766,0,0,0,0.00475472577328935,0.00464925801608046,0.00452726440134194,0.00438678105065407,0.00422591380275771,0.00404298193057911,0.00322282396416091,0,0,0,2.45,0.6499999999999999,1.85,61.7771792312925,303.5,6.84,12.6682668002649,11.476,
TRAIN-317,26.2736572581035,27.4902132819885,28.7165488231578,29.9423731805136,31.1555633519768,32.3422055244661,33.4867679241879,1.72862167624587,0,0,8.91525242060477,7.63105570829518,6.35466756448128,5.09409897628672,3.8589059315525,2.66020104406765,1.51056535805124,0.0211917048118641,0,0,0.00473849740743862,0.00463843996378741,0.00452673295375433,0.00440241560372842,0.00426458528289971,0.00411244617988627,0.00394536495929315,0.00018814649060331,0,0,2.45,0.6499999999999999,1.85,59.4619737679238,303.5,7.05,12.8838842842986,11.211,
TRAIN-318,25.4713887705172,26.9866757517661,28.5274055792032,30.0756320933491,31.6090389319373,33.1009741894855,18.6413142631051,0,0,0,9.76012997257136,8.15140087512751,6.54514351696057,4.95510740304938,3.3987118028738,1.897156897734,0.256598226764554,0,0,0,0.00487661176989227,0.0047630595987526,0.00463246429923496,0.00448293797337715,0.00431268978816568,0.00412016416908282,0.00210827110971358,0,0,0,2.45,0.6499999999999999,1.85,63.7564271487192,303.5,6.54,12.3556923629496,11.471,
TRAIN-319,25.7741009238014,27.255104666417,28.7558111935607,30.2584826234731,31.7413834744497,33.1788932771452,25.9065389276853,0,0,0,9.44093382586523,7.87270928601725,6.31101417623764,4.76955046944393,3.26539465658882,1.81903215346123,0.340545905433256,0,0,0,0.00492923032960727,0.00481011494139331,0.00467372675182831,0.00451826289666484,0.00434203861403262,0.00414361978004902,0.00294148281070665,0,0,0,2.45,0.6499999999999999,1.85,64.2536241228038,303.5,6.75,12.3871211068857,11.216,
TRAIN-320,26.1545698131697,27.589856719066,29.0381922349521,30.4823226155903,31.9014689504824,33.2715134991495,30.4177012558856,0,0,0,9.04055035517237,7.5257534295153,6.02200565081015,4.54275001573139,3.10442467760935,1.726420958761,0.379055580100102,0,0,0,0.00466532287785771,0.00455131664030907,0.00442153235753417,0.00427445552644694,0.00410870206263003,0.00392313134547202,0.00327093703738148,0,0,0,2.45,0.6499999999999999,1.85,58.1100047440407,303.5,6.88,12.8845197789181,12.073,
TRAIN-321,25.5799237503819,27.0831211349962,28.6096599625188,30.1416505673005,31.656966023183,33.1293067320718,21.7530938825286,0,0,0,9.64555813392619,8.05116066090327,6.46073491328381,4.8880297210681,3.35035878206093,1.86868266607388,0.294427548687145,0,0,0,0.00498144885510767,0.00486298556675475,0.00472695229990962,0.00457144107363099,0.00439465036359941,0.00419502447130677,0.00250199352371083,0,0,0,2.45,0.6499999999999999,1.85,65.7594666646146,303.5,6.63,12.5831982912125,11.342,
TRAIN-322,26.1242462233954,27.563421220913,29.0161303230401,30.4650605929064,31.889334474952,33.2646918379907,30.4163729279003,0,0,0,9.07246363875243,7.55314379681369,6.04456767275377,4.56021677185214,3.11659973101035,1.73321517189297,0.380349104774828,0,0,0,0.00472083416091167,0.00460509753718012,0.00447327811843967,0.00432382057066571,0.00415530049864245,0.00396654024980338,0.00330593117553793,0,0,0,2.45,0.6499999999999999,1.85,59.2911695570061,303.5,6.88,12.7286299714159,11.802,
TRAIN-323,25.7382615474636,27.222824506873,28.7278359009758,30.2355782297396,31.7243013446514,33.16832411459,26.9400852778438,0,0,0,9.47851342798693,7.90611468047336,6.33965680933616,4.79280965520304,3.2826449041932,1.82968067015553,0.35692371756649,0,0,0,0.00485041515616983,0.00473465052902257,0.00460204032036011,0.00445081517606979,0.00427931909846846,0.00408613967841792,0.00301880293119408,0,0,0,2.45,0.6499999999999999,1.85,62.7120617864722,303.5,6.78,12.132412635766,10.877,
TRAIN-324,25.5359322605204,27.0441429914977,28.5765306564384,30.1151728770918,31.6378546226059,33.1181212693815,24.168054612712,0,0,0,9.69207930517132,8.09174142452279,6.49478964195322,4.91498145692318,3.36968310136487,1.87996291099852,0.329235058341095,0,0,0,0.00489068483890218,0.0047758069145105,0.00464381017906293,0.00449282190438837,0.00432107138693322,0.00412702726089892,0.00273669233491473,0,0,0,2.45,0.6499999999999999,1.85,63.9087646715838,303.5,6.7,12.3402754626111,11.272,
TRAIN-325,25.9135816978297,27.3783184675766,28.8602240760511,30.341697579892,31.8013114497247,33.2139549193128,32.1327956309959,0,0,0,9.29422566030792,7.74507674265006,6.20422050023874,4.68529957036374,3.20519450296241,1.78402715763784,0.41370590446664,0,0,0,0.00476166434731925,0.00464669956623944,0.00451534479888177,0.00436594211066849,0.0041969559440853,0.00400709635061616,0.00352977852696713,0,0,0,2.45,0.6499999999999999,1.85,60.4614163334696,303.5,6.93,12.9589870264336,11.723,
TRAIN-326,26.1509196436494,27.586387738924,29.0350034604375,30.4795299452622,31.8992042649428,33.2699219787233,29.725732436532,0,0,0,9.04416459206001,7.52916849583171,6.02512552638866,4.54546311614762,3.10660438439938,1.7279275973368,0.371029466646182,0,0,0,0.00477793356642289,0.00466003792899878,0.00452581342301654,0.00437368789519843,0.00420222204596664,0.00401022584573838,0.00326532545217358,0,0,0,2.45,0.6499999999999999,1.85,60.4828695052089,303.5,6.86,12.6101633457578,11.96,
TRAIN-327,17.9214672342173,18.7972112869547,19.7040096706203,20.6405947280262,21.6051617868919,22.5952955365717,23.6079010147538,4.92782925695702,0,0,5.17555721976462,4.46007593293069,3.74354256589103,3.02870162272407,2.31895088910377,1.61842928344364,0.932103713919943,0.0531699575509641,0,0,11.9900147203029,11.7995875799341,11.5868915048711,11.3494517153442,11.0845732748861,10.7893380546206,10.4606057456676,2.01900376124534,0,0,2.45,0.6499999999999999,1.85,62.1972839858918,303.5,7.2,10.1634246415943,8.744,
TRAIN-328,17.4382128519212,18.3917824165222,19.3844077533105,20.4146420095918,21.4802387251103,22.5780127551952,23.7037013069731,3.23073875715484,0,0,6.152007804918,5.32029412586475,4.4819016237917,3.63967631084206,2.79735103391674,1.95969351607254,1.13265683566842,0.0420579364525335,0,0,11.534794275139,11.3700219664039,11.1836592726959,10.9730152217885,10.7351350426118,10.4668010844156,10.1645435126301,1.2772061554091,0,0,2.45,0.6499999999999999,1.85,62.1333317492692,303.5,7.13,10.1793390464849,8.793,
TRAIN-329,16.6454558869331,17.8164000950786,19.0520091911002,20.3503784055311,21.7077252111826,23.1179345981529,24.3263705542963,0,0,0,6.85205455943683,5.7943172886814,4.71961814378875,3.63224914692828,2.53855644437622,1.44741945506005,0.36704388911431,0,0,0,11.6623103041202,11.4870172248016,11.2819495800521,11.0422472182326,10.7624125313153,10.4363068909746,9.95661427475023,0,0,0,2.45,0.6499999999999999,1.85,64.6527430246589,303.5,6.99,9.28544160033827,8.227,
TRAIN-330,17.346181545947,18.274973011758,19.2411349962438,20.2433755704632,21.2796895999282,22.3472379836565,23.442227303744,5.64875392044774,0,0,5.88100113696488,5.08349056494884,4.28041413120578,3.4745249990352,2.66939303449029,1.86953700851257,1.08055912515547,0.0711329678125752,0,0,11.8874643429408,11.7167655522874,11.5242043012888,11.307110808513,11.0625553020271,10.7873465532777,10.4780385462413,2.33011775431273,0,0,2.45,0.6499999999999999,1.85,61.2724914756444,303.5,7.23,10.3701008995767,8.45,
TRAIN-331,17.577153222473,18.6738755662601,19.8202013433117,21.0133558772914,22.2490712868846,23.52131691012,23.580945385587,0,0,0,5.96054970854785,5.01458044463897,4.06208483752458,3.10798382427496,2.15884114613155,1.22315051288688,0.2960315728085,0,0,0,11.5790122762745,11.3824240425829,11.1562904739703,10.8964384492361,10.598254786153,10.2567021634851,9.3730423707584,0,0,0,2.45,0.6499999999999999,1.85,58.1883545592358,303.5,6.95,9.97869793520762,8.347,
TRAIN-332,17.107272629627,18.0528497364146,19.0386120473549,20.0634301733483,21.1254250744788,22.221830958401,23.3488559230375,2.20513957945385,0,0,6.09747893856518,5.27656416923578,4.44828899528833,3.61532024250632,2.78118895406166,1.9504410535104,1.12879334790943,0.0290957498705101,0,0,11.9196815927706,11.7523604629902,11.5629106368288,11.3485227529891,11.1060966667958,10.8322364807569,10.5232543646923,0.915766659010149,0,0,2.45,0.6499999999999999,1.85,64.6545886215079,303.5,7.09,10.3242496756315,8.139,
TRAIN-333,17.518352837197,18.4885115270433,19.4988160382633,20.5477072628531,21.632765495425,22.7505582311612,23.8964878285916,2.00517214344081,0,0,6.34815312901297,5.49227984004512,4.62884985084327,3.7607521685627,2.8918084271255,2.02693184353968,1.17228869923427,0.0268361109057204,0,0,11.2658435609383,11.1061847794722,10.9253092560728,10.7205399074751,10.4889367706141,10.2272998450348,9.93218285663833,0.76799361999838,0,0,2.45,0.6499999999999999,1.85,62.6085217989214,303.5,7.08,10.1079442320642,8.688,
TRAIN-334,18.0097501569117,19.100674331989,20.2380473723573,21.4187771993975,22.6383170138528,23.8904256130578,22.3985877531746,0,0,0,5.85201166271489,4.91710011931331,3.97778934883697,3.03917906530631,2.10795026181525,1.19261962926532,0.270361536617613,0,0,0,11.2486812348088,11.0491932813553,10.8205524878987,10.558786550724,10.2595316110527,9.91805312239829,8.4810677608702,0,0,0,2.45,0.6499999999999999,1.85,58.8579663506466,303.5,6.89,9.7615804240334,8.094,
TRAIN-335,17.5019031845312,18.4871928716674,19.5142374132863,20.5814861387149,21.6864834152715,22.825703383237,23.9943834533119,5.79286519063794,0,0,6.52021163173021,5.64406617055645,4.75933618588568,3.86890595727645,2.976634277627,2.08752635948849,1.20790953242015,0.0794881927904901,0,0,11.1175421255912,10.9605899689877,10.7824126452,10.5802788917351,10.3511822529342,10.0918433015746,9.79872353330737,2.17765231823927,0,0,2.45,0.6499999999999999,1.85,65.0804522651083,303.5,7.23,10.1336163313714,8.554,
TRAIN-336,17.3893109606875,18.3688079214594,19.3901269127415,20.4518236569701,21.5515742819317,22.686012969757,23.8505675987759,1.00157226421638,0,0,6.46807106551402,5.59956979012503,4.72244888529572,3.83953102990682,2.95459739512703,2.07255803643399,1.19962690944443,0.0137396065564115,0,0,11.2806880840778,11.1224352018879,10.9427851776009,10.7389783939098,10.5079736465374,10.2464486474114,9.95081179626334,0.38468911256414,0,0,2.45,0.6499999999999999,1.85,65.1925751871184,303.5,7.04,9.76642908166444,8.336,
TRAIN-337,17.1331964976981,18.1200899040764,19.1509217090601,20.2244412414186,21.3385033101424,22.4898929297566,23.6741448318491,2.73739083458486,0,0,6.59664793402488,5.71603730176225,4.82534445956601,3.92725946097125,3.02545532970779,2.12477304845979,1.23141452590197,0.0388445153725081,0,0,11.4151954250243,11.2593816883849,11.0820293143617,10.8802816588653,10.6509761720403,10.3906415045739,10.0955063232182,1.07376752011591,0,0,2.45,0.6499999999999999,1.85,66.7154998691865,303.5,7.11,9.91052849722564,8.515,
TRAIN-338,17.6745111433802,18.6659014095931,19.6986673640025,20.7710974555993,21.8805450807973,23.0232613722457,24.194228147991,6.09288133456236,0,0,6.57206694526214,5.6876605628008,4.79487099533685,3.89667193927988,2.9970278325644,2.10106567881929,1.21524917432071,0.0834102222650442,0,0,10.8942511653116,10.7390384051183,10.5628919236507,10.3631359625349,10.1368315006157,9.88078108579552,9.59154577462501,2.2237144281964,0,0,2.45,0.6499999999999999,1.85,64.532499492268,303.5,7.24,10.5870183747364,8.901,
TRAIN-339,18.4107031826197,19.5546912748853,20.7476707558987,21.9858070573123,23.2635056340382,24.5731195681841,25.3865985324394,0,0,0,6.32533133298533,5.31813306269246,4.30473365122788,3.29067970696113,2.2833317965589,1.29216169423506,0.32244269588281,0,0,0,10.3906408549352,10.2040830871451,9.98943420761929,9.74278266380602,9.45984178932737,9.1359843863147,8.59098038242561,0,0,0,2.45,0.6499999999999999,1.85,61.9192646659573,303.5,6.98,9.81601194439249,8.446,
TRAIN-340,28.9249620377342,29.7242454329917,30.512442151806,31.284839147415,32.0363895250598,32.7617661959299,33.4554340563097,34.111740867368,8.68125642961212,0,6.15765650969245,5.33052808608647,4.52121375065839,3.73353298157364,2.97160029285788,2.23978839289002,1.5426764352733,0.884982870542617,0.0678708456299443,0,0.00462260374934051,0.00451179133414013,0.00439311430746285,0.00426628471206847,0.00413105853063401,0.00398724570577046,0.00383471980723934,0.00367342667411499,0.000875847807759786,0,2.45,0.6499999999999999,1.85,55.653943823559,266.422,8.25,14.4483190256727,14.755,
TRAIN-341,27.5165065586629,28.4630244799801,29.4072566107539,30.3432553299497,31.2643904975234,32.1633942292132,33.0324419821158,33.8632742540682,9.70126101786847,0,7.61569903193986,6.62587182981641,5.6484653213255,4.68821005846095,3.75042069723378,2.84097324616951,1.96625404294824,1.13307629379364,0.0975972769803703,0,0.00540303292060699,0.0052809104262645,0.00514812482998289,0.0050040714524375,0.00484819327792364,0.00468000172221794,0.00449909861708489,0.00430519811144506,0.00114748107707575,0,2.45,0.6499999999999999,1.85,73.8036889932006,262.896,8.28,14.0133676677163,14.195,
TRAIN-342,27.2541826122327,28.3654135260399,29.4752192782925,30.5742019013543,31.6516840174245,32.6958120712937,33.6937542327282,33.2467239538729,0,0,7.88891600243826,6.72533311647606,5.57710031529583,4.45167361475592,3.35760662541855,2.30449751422768,1.30286190532514,0.349363568929653,0,0,0.00537838268088802,0.00524200830059024,0.00509151840615787,0.00492596004758373,0.00474446746235738,0.00454630694683006,0.00433092434757393,0.00393407140836992,0,0,2.45,0.6499999999999999,1.85,73.828371703642,262.896,7.96,13.1054799260941,12.535,
TRAIN-343,26.1398525092765,27.3707111825931,28.6129530357171,29.8561586665335,31.087990001581,32.2942206221926,33.4589032976228,27.1332945450335,0,0,9.05495723122734,7.7541264274367,6.46007254746621,5.18088526175804,3.9262684888235,2.70756341208996,1.53766767664752,0.338195123256869,0,0,0.00585032434902903,0.00571333911810704,0.00556005267684847,0.00538905218227973,0.00519898847886019,0.00498864216091364,0.00475699938326598,0.00353511565975185,0,0,2.45,0.6499999999999999,1.85,86.106815767588,264.881,7.785,12.5012870653367,11.995,
TRAIN-344,28.6196934217776,29.4522012145918,30.2752092080139,31.083708529225,31.8722907025399,32.6352020248459,33.3664199015414,34.0597518527154,0.867723909053132,0,6.47269776427112,5.609300064863,4.76281287092104,3.93728111211074,3.13709990086502,2.36697835101926,1.63188584089913,0.936979730915905,0.00718786730005907,0,0.00466131830147919,0.00455187650725925,0.00443429009156744,0.00430822777972581,0.00417340310842478,0.00402958607628007,0.00387661464765623,0.00371440534656247,8.85740502454702e-05,0,2.45,0.6499999999999999,1.85,56.8317729038026,266.422,8.025,13.4092990948089,13.655,
TRAIN-345,28.3811772384846,29.3614286744909,30.3300604980472,31.2791029585533,32.1998336113026,33.0829002889913,33.9185009177112,23.4202192957064,0,0,6.71927953343753,5.70151122321006,4.70559175128261,3.73794769667156,2.8056671942161,1.91641806309375,1.07832027197571,0.202345137136248,0,0,0.00476695235341004,0.00463958183201393,0.00450096413008289,0.00435055105371886,0.004187879261053,0.00401259620725397,0.00382448537936539,0.00244585464477974,0,0,2.45,0.6499999999999999,1.85,59.2086112942427,266.422,7.675,13.4737903104207,12.975,
TRAIN-346,27.7151376695497,28.7737254082936,29.8264084161221,30.8643475865856,31.8776569367864,32.8555198607002,33.7863833819149,12.9968386282883,0,0,7.40919448057565,6.30471666614821,5.21847358902368,4.15752803501504,3.1298490248599,2.14424240897289,1.21021975072925,0.126674548300708,0,0,0.00525142848131027,0.00511395551579547,0.00496311174560614,0.00479809564578596,0.0046181961719196,0.0044228301537565,0.00421158051786467,0.00149408691918344,0,0,2.45,0.6499999999999999,1.85,70.3595424122495,262.896,7.375,12.4950783096684,12.145,
TRAIN-347,27.9939117657409,29.0209220898809,30.0393901265308,31.0407866326222,32.0156609302862,32.9537632357566,33.8442363460562,14.7372490732876,0,0,7.120089847035,6.05070849304263,5.0013326597668,3.97880645881734,2.9907764185537,2.04561412075701,1.1522835926886,0.136063303714992,0,0,0.00528932826588716,0.00514669257047449,0.00499069385631812,0.00482058947579562,0.00463573082480259,0.00443559759203516,0.00421983189796359,0.00169501429861295,0,0,2.45,0.6499999999999999,1.85,70.4483310040578,262.896,7.425,12.6998473293919,12.79,
TRAIN-348,26.5087758236682,27.7005335759051,28.8992191527235,30.0947338263813,31.2752880062444,32.427461656463,33.536386962973,30.2628171183605,0,0,8.66740858304929,7.41196471544719,6.16625346514199,4.93817586583062,3.7370644225308,2.57367555395949,1.46008842351964,0.35830218176646,0,0,0.00582651773448573,0.00568573867712078,0.00552894186755984,0.00535484043363418,0.00516222289922287,0.00495001321612983,0.00471733783708384,0.00390564534249295,0,0,2.45,0.6499999999999999,1.85,84.8369027622905,264.881,7.875,12.8704458713566,14.025,
TRAIN-349,28.9293341519357,29.8418198296832,30.7388740252768,31.6133413764023,32.457522263785,33.2632908050588,34.02225446886,16.1475686538231,0,0,6.15328479711146,5.20954789887234,4.28986666096843,3.40004790530474,2.54638452251153,1.73557289282811,0.974596480994508,0.125817656379811,0,0,0.00459417996094475,0.00446776444681167,0.00433109558176274,0.00418376132038997,0.00402542925766837,0.00385586587284738,0.00367495435988563,0.00161945976842527,0,0,2.45,0.6499999999999999,1.85,55.0504216352563,266.422,7.465,12.8610098069156,12.7,
TRAIN-350,26.8194600683147,27.9787774904881,29.1413259710678,30.2972412718033,31.4351413497444,32.5422089596717,33.6043855662531,7.44043927277381,0,0,8.34277937315142,7.12455543881715,5.91862087309732,4.73274279635893,3.57598026254887,2.45865410815527,1.39223073626053,0.0836570959607156,0,0,0.00552906404361773,0.00539299662958652,0.00524203055649933,0.00507505076210187,0.00489102325680088,0.00468904776247033,0.00446841521290972,0.000909163072497881,0,0,2.45,0.6499999999999999,1.85,77.8331599317475,262.896,7.215,12.2288234405983,12.205,
TRAIN-351,26.2305420627041,27.4518236463055,28.6833752730629,29.9148554584131,31.1340617072663,32.3269688212828,33.4779006407924,7.77821956737942,0,0,8.95957881045145,7.669915417905,6.38776311832787,5.12116655091299,3.87973846676972,2.67467470022665,1.51866786936189,0.0957808570432515,0,0,0.00581539025395502,0.0056783779898197,0.00552524007748653,0.00535460454126171,0.00516516588536801,0.00495574928610932,0.0047253837862028,0.00100651032239853,0,0,2.45,0.6499999999999999,1.85,85.1734623801791,264.881,7.225,11.9937188498394,12.135,
TRAIN-352,26.8793618546632,27.7177869121864,28.5492695954232,29.3686910611555,30.1704774471736,30.9486542497873,31.696926407981,25.9270285184006,0,0,5.13567454601247,4.35239379227879,3.58857377159915,2.8486318859881,2.13737653347247,1.45996697294295,0.821852653881139,0.182952573432368,0,0,3.04910892812125,2.97091092082291,2.88652023097482,2.79564195021872,2.69800962441458,2.5933940255679,2.48161174440042,1.89002629810018,0,0,2.45,0.6499999999999999,1.85,50.9607232100143,266.422,7.8,13.1321747465365,13.625,
TRAIN-353,26.0304178677819,26.9413265794136,27.8502933053038,28.7515744519184,29.6387748668809,30.5048933051713,31.342405663715,9.1608656206282,0,0,5.73690415747796,4.87667154905807,4.03327849843636,3.21168806402294,2.4174227204719,1.65653182511783,0.935530640509787,0.074472474285835,0,0,3.31429692141388,3.2345034575057,3.14768695915809,3.05344112418968,2.9513884653867,2.84119298548111,2.72257358713915,0.739665360121961,0,0,2.45,0.6499999999999999,1.85,56.6140361042475,289.55468,7.285,12.1820563318076,12.645,
TRAIN-354,24.0417977855352,25.1640923971985,26.3040891284322,27.4545822474651,28.606906250694,29.7508897819083,30.8748842271156,12.6265271950804,0,0,7.72859797766521,6.62588489973804,5.52812755989767,4.44149402218549,3.37339657991213,2.3325494788611,1.32896875193608,0.147687917911751,0,0,3.38515193062731,3.31127110050277,3.22878915752179,3.13691525155533,3.0348587753227,2.92185387766719,2.79718896438346,1.05079473010938,0,0,2.45,0.6499999999999999,1.85,81.5077108280045,264.881,7.395,11.7760519391278,12.64,
TRAIN-355,26.8131049602953,27.5317583990786,28.2421478958671,28.9405947362212,29.6231677693444,30.2857200118196,30.9239378418082,4.88767749375586,0,0,4.08118667343728,3.44871620957875,2.83548576419053,2.24475369161099,1.67999345176184,1.14486472158976,0.643174467002083,0.0277182988787278,0,0,4.14639503809802,4.04547739307483,3.93769052281648,3.82277492564604,3.70049981481839,3.57066965423926,3.43313037750934,0.509605097406854,0,0,2.45,0.6499999999999999,1.85,40.374167352767,292.034,7.155,11.5930704709895,11.085,
TRAIN-356,25.8729759179621,26.6308673433969,27.3864540934171,28.1362316430918,28.8763625389824,29.6026955843344,30.3107978456947,30.9960008903591,4.74801931775045,0,5.36838089087937,4.65870424639176,3.9619864097614,3.28125761863838,2.61983042727482,1.9812859563215,1.36944979053314,0.788356322262754,0.036330115560809,0,3.83060746684711,3.75945655644384,3.68311546049792,3.60134561967174,3.51392666170956,3.4206626695179,3.32138880373127,3.21597803033948,0.465652143524969,0,2.45,0.6499999999999999,1.85,37.0228720577515,292.034,8.15,12.8394726915258,12.12,
TRAIN-357,24.3798413381531,25.4075425313915,26.4446977465666,27.484728727738,28.5199645285327,29.5416429122184,30.5399681781422,30.4015906811102,0,0,6.81467312554328,5.82416513029921,4.84365377175421,3.87881843596889,2.93626945290695,2.02355812939873,1.1491418185562,0.311012185279172,0,0,3.92568610408106,3.84618078573281,3.75836598974127,3.66160244697357,3.5552716886014,3.43879802996469,3.3116738746934,3.06241515638087,0,0,2.45,0.6499999999999999,1.85,49.8329956959214,289.55468,7.965,11.8693139148392,10.94,
